"gene"	"ark1B"	"ark2B"	"blrB"	"polB"	"revB"	"pcnB"
"Potri.009G027000"	1	0	0	0	"0"	"1"
"Potri.009G027100"	0	0	0	0	"0"	"0"
"Potri.009G027200"	0	0	0	0	"0"	"0"
"Potri.009G027300"	0	0	0	0	"0"	"1"
"Potri.009G027400"	0	0	0	0	"0"	"0"
"Potri.009G027500"	1	0	0	0	"0"	"0"
"Potri.009G027600"	1	0	0	0	"0"	"0"
"Potri.009G027700"	0	0	0	0	"0"	"0"
"Potri.009G027800"	1	0	0	0	"0"	"0"
"Potri.009G027900"	1	0	0	0	"0"	"0"
"Potri.009G028000"	1	0	0	0	"0"	"0"
"Potri.009G028100"	1	0	0	0	"0"	"0"
"Potri.009G028200"	1	0	0	0	"0"	"0"
"Potri.009G028300"	0	0	0	0	"0"	"0"
"Potri.009G028400"	1	0	0	0	"0"	"0"
"Potri.009G028500"	0	0	0	0	"0"	"0"
"Potri.009G028600"	0	0	0	0	"0"	"0"
"Potri.009G028700"	1	1	0	0	"0"	"0"
"Potri.009G028800"	0	0	0	0	"0"	"0"
"Potri.009G028900"	0	0	0	0	"0"	"0"
"Potri.009G029000"	0	0	0	0	"0"	"0"
"Potri.009G029100"	0	0	0	0	"0"	"0"
"Potri.009G029200"	0	0	0	0	"0"	"0"
"Potri.009G029300"	0	0	0	0	"0"	"0"
"Potri.009G029400"	1	0	0	0	"0"	"0"
"Potri.009G029500"	0	0	0	0	"0"	"0"
"Potri.009G029600"	1	0	0	0	"0"	"0"
"Potri.009G029700"	1	0	0	0	"0"	"0"
"Potri.009G029800"	1	0	0	0	"0"	"0"
"Potri.009G029900"	0	0	0	0	"0"	"0"
"Potri.009G030000"	0	0	1	0	"0"	"0"
"Potri.009G030100"	0	0	0	0	"0"	"0"
"Potri.009G030200"	0	0	0	0	"0"	"0"
"Potri.009G030300"	0	0	0	0	"0"	"0"
"Potri.009G030400"	0	0	0	0	"0"	"0"
"Potri.009G030500"	0	0	0	0	"0"	"0"
"Potri.009G030600"	0	0	0	0	"0"	"0"
"Potri.009G030700"	0	0	0	0	"0"	"0"
"Potri.009G030800"	0	0	1	1	"0"	"0"
"Potri.009G030900"	1	0	0	0	"0"	"0"
"Potri.009G031000"	0	0	0	0	"0"	"0"
"Potri.009G031100"	1	0	0	0	"0"	"0"
"Potri.009G031200"	0	0	0	0	"0"	"0"
"Potri.009G031300"	1	0	1	0	"0"	"0"
"Potri.009G031400"	0	0	0	0	"0"	"0"
"Potri.009G031500"	0	0	0	0	"0"	"0"
"Potri.009G031600"	0	0	0	0	"0"	"0"
"Potri.009G031700"	0	0	0	0	"0"	"0"
"Potri.009G031800"	0	0	1	0	"0"	"0"
"Potri.009G031900"	0	0	0	0	"0"	"0"
"Potri.009G032000"	0	0	0	0	"0"	"0"
"Potri.009G032100"	1	0	0	0	"0"	"0"
"Potri.009G032200"	0	0	0	0	"0"	"0"
"Potri.009G032300"	0	0	0	0	"0"	"0"
"Potri.009G032400"	0	0	0	0	"0"	"0"
"Potri.009G032500"	0	0	0	0	"0"	"0"
"Potri.009G032600"	1	0	0	0	"0"	"0"
"Potri.009G032700"	1	0	0	0	"0"	"0"
"Potri.009G032800"	0	0	0	0	"0"	"0"
"Potri.009G032900"	0	0	0	0	"0"	"0"
"Potri.009G033000"	0	0	0	0	"0"	"0"
"Potri.009G033100"	0	0	0	0	"0"	"0"
"Potri.009G033200"	0	0	0	0	"0"	"0"
"Potri.009G033300"	0	0	0	0	"0"	"0"
"Potri.009G033400"	1	0	0	0	"0"	"0"
"Potri.009G033500"	1	0	0	0	"0"	"0"
"Potri.009G033600"	1	0	0	0	"0"	"1"
"Potri.009G033700"	1	0	0	0	"0"	"0"
"Potri.009G033800"	0	0	0	0	"0"	"0"
"Potri.009G033900"	0	0	0	0	"0"	"0"
"Potri.009G034000"	0	0	0	0	"0"	"0"
"Potri.009G034100"	0	0	0	0	"0"	"0"
"Potri.009G034200"	0	0	0	0	"0"	"0"
"Potri.009G034300"	0	0	0	0	"0"	"0"
"Potri.009G034400"	0	0	0	0	"0"	"0"
"Potri.009G034500"	0	0	0	0	"0"	"0"
"Potri.009G034600"	0	0	0	0	"0"	"1"
"Potri.009G034700"	1	0	0	0	"0"	"0"
"Potri.009G034800"	0	0	0	0	"0"	"0"
"Potri.009G034900"	1	0	0	0	"0"	"0"
"Potri.009G035000"	1	0	0	0	"0"	"0"
"Potri.009G035100"	1	0	0	0	"0"	"0"
"Potri.009G035200"	0	0	0	0	"0"	"0"
"Potri.009G035300"	0	0	0	0	"0"	"1"
"Potri.009G035400"	0	0	0	0	"0"	"1"
"Potri.009G035500"	0	0	0	0	"0"	"0"
"Potri.009G035600"	0	0	0	0	"0"	"0"
"Potri.009G035700"	0	0	0	0	"0"	"0"
"Potri.009G035800"	0	0	0	0	"0"	"0"
"Potri.009G035900"	0	0	1	0	"1"	"1"
"Potri.009G036000"	0	0	1	0	"1"	"0"
"Potri.009G036100"	0	0	0	0	"0"	"0"
"Potri.009G036200"	1	0	0	0	"0"	"0"
"Potri.009G036300"	0	0	0	0	"0"	"1"
"Potri.009G036400"	0	0	0	0	"0"	"0"
"Potri.009G036500"	0	0	0	0	"0"	"0"
"Potri.009G036600"	0	0	0	0	"0"	"0"
"Potri.009G036700"	1	0	0	0	"0"	"0"
"Potri.009G036800"	0	0	0	0	"0"	"0"
"Potri.009G036900"	1	1	0	0	"0"	"0"
"Potri.009G037000"	0	0	0	0	"0"	"0"
"Potri.009G037100"	0	0	0	0	"0"	"0"
"Potri.009G037200"	0	0	1	1	"0"	"1"
"Potri.009G037300"	1	0	0	0	"0"	"0"
"Potri.009G037400"	0	0	0	0	"0"	"0"
"Potri.009G037500"	0	0	0	0	"0"	"0"
"Potri.009G037600"	1	0	0	0	"0"	"1"
"Potri.009G037700"	1	0	0	0	"0"	"1"
"Potri.009G037800"	1	0	0	0	"0"	"0"
"Potri.009G037900"	0	0	0	0	"0"	"0"
"Potri.009G038000"	0	0	0	0	"0"	"0"
"Potri.009G038100"	1	0	1	1	"0"	"0"
"Potri.009G038200"	1	1	1	0	"0"	"0"
"Potri.009G038300"	0	0	0	0	"0"	"0"
"Potri.009G038400"	1	0	0	0	"0"	"0"
"Potri.009G038500"	1	0	0	0	"0"	"0"
"Potri.009G038600"	1	0	1	1	"0"	"0"
"Potri.009G038700"	1	0	0	0	"0"	"0"
"Potri.009G038800"	0	0	0	0	"0"	"0"
"Potri.009G038900"	1	0	1	1	"0"	"0"
"Potri.009G039000"	1	1	0	0	"0"	"0"
"Potri.009G039100"	1	1	0	0	"0"	"1"
"Potri.009G039200"	1	0	0	0	"0"	"1"
"Potri.009G039300"	0	0	0	0	"0"	"1"
"Potri.009G039400"	0	0	0	0	"0"	"0"
"Potri.009G039500"	0	0	0	0	"0"	"0"
"Potri.009G039600"	1	1	0	0	"0"	"0"
"Potri.009G039700"	1	0	0	0	"0"	"1"
"Potri.009G039800"	0	0	0	0	"0"	"0"
"Potri.009G039900"	0	0	0	0	"0"	"0"
"Potri.009G040000"	0	0	0	0	"0"	"0"
"Potri.009G040100"	0	0	0	0	"0"	"0"
"Potri.009G040200"	0	0	0	0	"0"	"0"
"Potri.009G040300"	0	0	0	0	"0"	"0"
"Potri.009G040400"	0	0	0	0	"0"	"0"
"Potri.009G040500"	1	1	0	0	"0"	"0"
"Potri.009G040600"	1	1	0	0	"0"	"1"
"Potri.009G040700"	1	1	0	0	"0"	"1"
"Potri.009G040800"	0	0	0	0	"0"	"0"
"Potri.009G040900"	0	0	0	0	"0"	"0"
"Potri.009G041000"	1	0	1	1	"0"	"0"
"Potri.009G041100"	1	0	0	0	"0"	"0"
"Potri.009G041200"	1	1	0	0	"0"	"0"
"Potri.009G041300"	1	1	0	0	"0"	"0"
"Potri.009G041400"	1	1	0	0	"0"	"0"
"Potri.009G041500"	1	0	0	0	"0"	"0"
"Potri.009G041600"	1	0	0	0	"0"	"0"
"Potri.009G041700"	1	0	1	0	"0"	"0"
"Potri.009G041800"	1	0	1	1	"0"	"0"
"Potri.009G041900"	1	0	0	0	"0"	"0"
"Potri.009G042000"	1	0	0	0	"0"	"0"
"Potri.009G042100"	1	0	0	0	"0"	"0"
"Potri.009G042200"	0	0	0	0	"0"	"0"
"Potri.009G042300"	1	0	1	1	"0"	"0"
"Potri.009G042400"	1	0	0	0	"0"	"0"
"Potri.009G042500"	0	0	1	0	"0"	"0"
"Potri.009G042600"	0	0	1	1	"0"	"0"
"Potri.009G042700"	0	0	0	0	"0"	"0"
"Potri.009G042800"	1	0	0	0	"0"	"0"
"Potri.009G042900"	0	0	0	0	"0"	"1"
"Potri.009G043000"	0	0	0	0	"0"	"0"
"Potri.009G043100"	1	0	0	0	"0"	"0"
"Potri.009G043200"	1	0	0	0	"0"	"0"
"Potri.009G043300"	1	0	0	0	"0"	"1"
"Potri.009G043400"	0	0	0	0	"0"	"0"
"Potri.009G043500"	0	0	0	0	"0"	"0"
"Potri.009G043600"	0	0	0	0	"0"	"0"
"Potri.009G043700"	0	0	0	0	"0"	"0"
"Potri.009G043800"	1	0	0	0	"0"	"0"
"Potri.009G043900"	0	0	0	0	"0"	"0"
"Potri.009G044000"	0	0	0	0	"0"	"0"
"Potri.009G044100"	0	0	0	0	"0"	"0"
"Potri.009G044200"	0	0	0	0	"0"	"0"
"Potri.009G044300"	1	0	0	0	"0"	"0"
"Potri.009G044400"	0	0	0	0	"0"	"0"
"Potri.009G044500"	1	1	0	0	"0"	"0"
"Potri.009G044600"	1	0	0	0	"0"	"0"
"Potri.009G044700"	1	0	0	0	"0"	"1"
"Potri.009G044800"	1	0	0	0	"0"	"1"
"Potri.009G044900"	1	1	0	0	"0"	"0"
"Potri.009G045000"	1	0	0	0	"0"	"0"
"Potri.009G045100"	1	0	0	0	"0"	"1"
"Potri.009G045200"	0	0	0	0	"0"	"0"
"Potri.009G045300"	1	0	0	0	"0"	"0"
"Potri.009G045400"	0	0	1	0	"0"	"1"
"Potri.009G045500"	0	0	0	0	"0"	"1"
"Potri.009G045600"	0	0	0	0	"0"	"0"
"Potri.009G045700"	0	0	1	0	"0"	"0"
"Potri.009G045800"	0	0	1	0	"0"	"0"
"Potri.009G045900"	0	0	1	0	"0"	"1"
"Potri.009G046000"	0	0	0	0	"0"	"0"
"Potri.009G046100"	0	0	0	0	"0"	"0"
"Potri.009G046200"	1	0	0	0	"0"	"0"
"Potri.009G046300"	1	0	0	0	"0"	"0"
"Potri.009G046400"	0	0	1	1	"0"	"0"
"Potri.009G046500"	1	0	0	0	"0"	"0"
"Potri.009G046600"	0	0	0	0	"0"	"0"
"Potri.009G046700"	0	0	0	0	"0"	"0"
"Potri.009G046800"	0	0	0	0	"1"	"0"
"Potri.009G046900"	0	0	0	0	"0"	"0"
"Potri.009G047000"	1	0	0	0	"0"	"0"
"Potri.009G047100"	0	0	0	0	"0"	"1"
"Potri.009G047200"	0	0	0	0	"0"	"1"
"Potri.009G047300"	1	0	0	0	"0"	"0"
"Potri.009G047400"	1	0	0	0	"0"	"0"
"Potri.009G047500"	1	0	0	0	"0"	"0"
"Potri.009G047600"	0	0	0	0	"0"	"0"
"Potri.009G047700"	1	0	1	1	"0"	"1"
"Potri.009G047800"	1	1	0	0	"0"	"0"
"Potri.009G047900"	1	0	0	0	"0"	"0"
"Potri.009G048000"	0	0	0	0	"0"	"0"
"Potri.009G048100"	0	0	0	0	"0"	"0"
"Potri.009G048200"	0	0	0	0	"0"	"1"
"Potri.009G048300"	0	0	0	0	"0"	"0"
"Potri.009G048400"	0	0	0	0	"0"	"0"
"Potri.009G048500"	0	0	0	0	"0"	"0"
"Potri.009G048600"	0	0	0	0	"0"	"0"
"Potri.009G048700"	1	0	0	0	"0"	"0"
"Potri.009G048800"	0	0	0	0	"0"	"0"
"Potri.009G048900"	0	0	0	0	"0"	"0"
"Potri.009G049000"	0	0	1	0	"0"	"0"
"Potri.009G049100"	1	1	0	0	"0"	"0"
"Potri.009G049200"	1	1	0	0	"0"	"1"
"Potri.009G049300"	0	0	0	0	"0"	"0"
"Potri.009G049400"	0	0	0	0	"0"	"0"
"Potri.009G049500"	0	0	0	0	"0"	"0"
"Potri.009G049600"	0	0	0	0	"0"	"0"
"Potri.009G049700"	1	1	0	0	"0"	"0"
"Potri.009G049800"	0	0	0	0	"0"	"0"
"Potri.009G049900"	1	0	0	0	"0"	"0"
"Potri.009G050000"	1	0	0	0	"0"	"0"
"Potri.009G050100"	1	0	0	0	"0"	"0"
"Potri.009G050200"	1	1	0	0	"0"	"0"
"Potri.009G050300"	1	1	0	0	"0"	"1"
"Potri.009G050400"	0	0	0	0	"0"	"0"
"Potri.009G050500"	0	0	0	0	"0"	"0"
"Potri.009G050600"	1	0	0	0	"0"	"0"
"Potri.009G050700"	0	0	0	0	"0"	"0"
"Potri.009G050800"	0	0	0	0	"0"	"0"
"Potri.009G050900"	1	0	0	0	"0"	"0"
"Potri.009G051000"	1	0	0	0	"0"	"0"
"Potri.009G051100"	1	0	0	0	"0"	"0"
"Potri.009G051200"	0	0	0	0	"0"	"0"
"Potri.009G051300"	0	0	0	0	"0"	"0"
"Potri.009G051400"	1	0	0	0	"0"	"0"
"Potri.009G051500"	1	0	0	0	"0"	"0"
"Potri.009G051600"	0	0	0	0	"0"	"0"
"Potri.009G051700"	0	0	0	0	"0"	"0"
"Potri.009G051800"	1	0	0	0	"0"	"0"
"Potri.009G051900"	0	0	0	0	"0"	"0"
"Potri.009G052000"	1	1	0	0	"0"	"0"
"Potri.009G052100"	1	1	0	0	"0"	"0"
"Potri.009G052200"	0	0	0	0	"0"	"0"
"Potri.009G052300"	0	0	0	0	"0"	"0"
"Potri.009G052400"	0	0	0	0	"0"	"0"
"Potri.009G052500"	0	0	0	0	"0"	"0"
"Potri.009G052600"	1	0	0	0	"0"	"0"
"Potri.009G052700"	1	0	0	0	"0"	"0"
"Potri.009G052800"	1	1	0	0	"0"	"0"
"Potri.009G052900"	1	0	0	0	"0"	"0"
"Potri.009G053000"	0	0	0	0	"0"	"0"
"Potri.009G053100"	0	0	0	0	"0"	"0"
"Potri.009G053200"	1	0	0	0	"0"	"0"
"Potri.009G053300"	1	0	0	0	"0"	"0"
"Potri.009G053400"	1	0	0	0	"0"	"0"
"Potri.009G053500"	0	0	0	0	"0"	"0"
"Potri.009G053600"	1	0	0	0	"0"	"0"
"Potri.009G053700"	1	0	0	0	"0"	"0"
"Potri.009G053800"	1	0	0	0	"0"	"0"
"Potri.009G053900"	0	0	0	0	"0"	"0"
"Potri.009G054000"	1	0	0	0	"0"	"0"
"Potri.009G054100"	0	0	0	0	"0"	"0"
"Potri.009G054200"	0	0	1	1	"0"	"0"
"Potri.009G054300"	1	0	1	0	"0"	"0"
"Potri.009G054400"	1	0	0	0	"0"	"0"
"Potri.009G054500"	0	0	0	0	"0"	"1"
"Potri.009G054600"	1	1	0	0	"0"	"0"
"Potri.009G054700"	1	0	0	0	"0"	"1"
"Potri.009G054800"	1	0	0	0	"0"	"0"
"Potri.009G054900"	1	0	0	0	"0"	"0"
"Potri.009G055000"	0	0	0	0	"0"	"0"
"Potri.009G055100"	1	0	0	0	"0"	"1"
"Potri.009G055200"	1	0	0	0	"0"	"0"
"Potri.009G055300"	0	0	0	0	"0"	"0"
"Potri.009G055400"	1	1	0	0	"0"	"0"
"Potri.009G055500"	0	0	0	0	"0"	"0"
"Potri.009G055600"	1	0	0	0	"0"	"0"
"Potri.009G055700"	0	0	0	0	"0"	"0"
"Potri.009G055800"	0	0	0	0	"0"	"0"
"Potri.009G055900"	0	0	0	0	"0"	"0"
"Potri.009G056000"	0	0	0	0	"0"	"0"
"Potri.009G056100"	0	0	0	0	"0"	"0"
"Potri.009G056200"	0	0	0	0	"0"	"0"
"Potri.009G056300"	0	0	0	0	"0"	"0"
"Potri.009G056400"	1	0	0	0	"0"	"0"
"Potri.009G056500"	1	1	0	0	"0"	"1"
"Potri.009G056600"	1	1	0	0	"0"	"1"
"Potri.009G056700"	1	0	0	0	"0"	"0"
"Potri.009G056800"	1	1	1	0	"0"	"0"
"Potri.009G056900"	1	0	0	0	"0"	"0"
"Potri.009G057000"	1	0	1	0	"0"	"0"
"Potri.009G057100"	1	0	0	0	"0"	"0"
"Potri.009G057200"	0	0	1	0	"0"	"1"
"Potri.009G057300"	1	0	1	1	"0"	"0"
"Potri.009G057400"	0	0	0	0	"0"	"0"
"Potri.009G057500"	1	1	0	0	"0"	"0"
"Potri.009G057600"	1	1	0	0	"0"	"0"
"Potri.009G057700"	1	0	0	0	"0"	"0"
"Potri.009G057800"	1	0	0	0	"0"	"0"
"Potri.009G057900"	0	0	0	0	"0"	"0"
"Potri.009G058000"	1	0	0	0	"0"	"0"
"Potri.009G058100"	1	0	0	0	"0"	"0"
"Potri.009G058200"	0	0	0	0	"0"	"0"
"Potri.009G058300"	1	0	0	0	"0"	"0"
"Potri.009G058400"	0	0	0	0	"0"	"0"
"Potri.009G058500"	0	0	0	0	"0"	"0"
"Potri.009G058600"	1	0	0	0	"0"	"0"
"Potri.009G058700"	0	0	0	0	"0"	"0"
"Potri.009G058800"	0	0	0	0	"0"	"0"
"Potri.009G058900"	0	0	0	0	"0"	"0"
"Potri.009G059000"	1	0	0	0	"0"	"0"
"Potri.009G059100"	0	0	0	0	"0"	"0"
"Potri.009G059200"	1	0	0	0	"0"	"0"
"Potri.009G059300"	1	0	0	0	"0"	"0"
"Potri.009G059400"	0	0	0	0	"0"	"0"
"Potri.009G059500"	1	0	0	0	"0"	"0"
"Potri.009G059600"	1	0	0	0	"0"	"0"
"Potri.009G059700"	1	0	1	0	"0"	"0"
"Potri.009G059800"	0	0	1	0	"0"	"0"
"Potri.009G059900"	1	0	0	0	"0"	"0"
"Potri.009G060000"	1	0	0	0	"0"	"1"
"Potri.009G060100"	1	0	0	0	"0"	"0"
"Potri.009G060200"	1	0	0	0	"0"	"0"
"Potri.009G060300"	0	0	0	0	"0"	"0"
"Potri.009G060400"	0	0	0	0	"0"	"0"
"Potri.009G060500"	1	0	0	0	"0"	"0"
"Potri.009G060600"	1	0	0	0	"0"	"0"
"Potri.009G060700"	1	0	0	0	"0"	"0"
"Potri.009G060800"	1	1	0	0	"0"	"1"
"Potri.009G060900"	1	0	0	0	"0"	"0"
"Potri.009G061000"	0	0	0	0	"0"	"0"
"Potri.009G061100"	0	0	0	0	"0"	"0"
"Potri.009G061200"	0	0	0	0	"0"	"0"
"Potri.009G061300"	0	0	0	0	"0"	"0"
"Potri.009G061400"	0	0	0	0	"0"	"0"
"Potri.009G061500"	0	0	0	0	"0"	"0"
"Potri.009G061600"	1	0	0	0	"0"	"0"
"Potri.009G061700"	0	0	0	0	"0"	"0"
"Potri.009G061800"	1	0	0	0	"0"	"0"
"Potri.009G061900"	1	0	1	1	"0"	"0"
"Potri.009G062000"	1	0	1	1	"0"	"0"
"Potri.009G062100"	1	0	1	0	"0"	"0"
"Potri.009G062200"	0	0	0	0	"0"	"0"
"Potri.009G062300"	0	0	0	0	"0"	"0"
"Potri.009G062400"	0	0	0	0	"0"	"0"
"Potri.009G062500"	0	0	0	0	"0"	"0"
"Potri.009G062600"	1	0	0	0	"0"	"0"
"Potri.009G062700"	0	0	1	1	"0"	"0"
"Potri.009G062800"	0	0	0	0	"0"	"0"
"Potri.009G062900"	0	0	0	0	"0"	"0"
"Potri.009G063000"	0	0	0	0	"0"	"0"
"Potri.009G063100"	0	0	0	0	"0"	"0"
"Potri.009G063200"	0	0	0	0	"0"	"0"
"Potri.009G063300"	0	0	0	0	"0"	"0"
"Potri.009G063400"	1	0	0	0	"0"	"1"
"Potri.009G063500"	0	0	0	0	"0"	"1"
"Potri.009G063600"	0	0	0	0	"0"	"0"
"Potri.009G063700"	1	0	0	0	"0"	"0"
"Potri.009G063800"	1	0	0	0	"0"	"0"
"Potri.009G063900"	0	0	0	0	"0"	"0"
"Potri.009G064000"	1	0	0	0	"0"	"0"
"Potri.009G064100"	1	0	1	1	"0"	"0"
"Potri.009G064200"	0	0	1	1	"0"	"0"
"Potri.009G064300"	1	0	0	0	"1"	"0"
"Potri.009G064400"	0	0	0	0	"1"	"0"
"Potri.009G064500"	1	1	0	0	"0"	"0"
"Potri.009G064600"	1	1	0	0	"0"	"0"
"Potri.009G064700"	0	0	1	0	"0"	"0"
"Potri.009G064800"	0	0	0	0	"0"	"0"
"Potri.009G064900"	0	0	0	0	"0"	"0"
"Potri.009G065000"	0	0	0	0	"0"	"0"
"Potri.009G065100"	0	0	0	0	"0"	"0"
"Potri.009G065200"	0	0	0	0	"0"	"0"
"Potri.009G065300"	1	0	1	0	"0"	"1"
"Potri.009G065400"	1	0	1	1	"0"	"0"
"Potri.009G065500"	1	0	1	1	"0"	"0"
"Potri.009G065600"	0	0	0	0	"0"	"0"
"Potri.009G065700"	0	0	0	0	"0"	"0"
"Potri.009G065800"	1	0	0	0	"0"	"0"
"Potri.009G065900"	1	0	0	0	"0"	"0"
"Potri.009G066000"	1	0	0	0	"0"	"0"
"Potri.009G066100"	1	0	1	0	"0"	"0"
"Potri.009G066200"	0	0	0	0	"0"	"0"
"Potri.009G066300"	0	0	0	0	"0"	"0"
"Potri.009G066400"	1	1	0	0	"0"	"0"
"Potri.009G066500"	0	0	0	0	"0"	"0"
"Potri.009G066600"	1	0	0	0	"0"	"0"
"Potri.009G066700"	0	0	0	0	"0"	"1"
"Potri.009G066800"	1	0	0	0	"0"	"0"
"Potri.009G066900"	1	0	0	0	"0"	"0"
"Potri.009G067000"	1	0	1	1	"0"	"0"
"Potri.009G067100"	0	0	1	0	"0"	"0"
"Potri.009G067200"	0	0	1	0	"0"	"0"
"Potri.009G067300"	0	0	1	1	"0"	"0"
"Potri.009G067400"	1	0	0	0	"0"	"0"
"Potri.009G067500"	1	0	0	0	"0"	"0"
"Potri.009G067600"	0	0	0	0	"0"	"0"
"Potri.009G067700"	1	0	0	0	"0"	"0"
"Potri.009G067800"	1	0	1	0	"0"	"0"
"Potri.009G067900"	0	0	0	0	"0"	"0"
"Potri.009G068000"	0	0	0	0	"0"	"0"
"Potri.009G068100"	0	0	0	0	"0"	"1"
"Potri.009G068200"	0	0	0	0	"0"	"1"
"Potri.009G068300"	1	0	1	1	"0"	"0"
"Potri.009G068400"	1	0	0	0	"0"	"0"
"Potri.009G068500"	1	0	0	0	"0"	"0"
"Potri.009G068600"	1	0	0	0	"0"	"0"
"Potri.009G068700"	0	0	0	0	"0"	"0"
"Potri.009G068800"	0	0	0	0	"0"	"0"
"Potri.009G068900"	1	0	0	0	"0"	"0"
"Potri.009G069000"	1	0	0	0	"0"	"0"
"Potri.009G069100"	0	0	0	0	"0"	"0"
"Potri.009G069200"	0	0	1	0	"0"	"0"
"Potri.009G069300"	1	0	1	1	"0"	"0"
"Potri.009G069400"	1	0	1	0	"0"	"0"
"Potri.009G069500"	0	0	0	0	"0"	"0"
"Potri.009G069600"	1	0	0	0	"0"	"0"
"Potri.009G069700"	1	1	0	0	"0"	"1"
"Potri.009G069800"	1	1	0	0	"0"	"0"
"Potri.009G069900"	1	0	0	0	"0"	"0"
"Potri.009G070000"	1	0	0	0	"0"	"0"
"Potri.009G070100"	0	0	0	0	"0"	"0"
"Potri.009G070200"	0	0	0	0	"0"	"0"
"Potri.009G070300"	0	0	0	0	"0"	"0"
"Potri.009G070400"	0	0	0	0	"0"	"0"
"Potri.009G070500"	0	0	0	0	"0"	"0"
"Potri.009G070600"	1	0	0	0	"0"	"0"
"Potri.009G070700"	1	0	0	0	"1"	"0"
"Potri.009G070800"	0	0	0	0	"0"	"0"
"Potri.009G070900"	1	1	0	0	"0"	"0"
"Potri.009G071000"	0	0	0	0	"0"	"0"
"Potri.009G071100"	0	0	1	1	"0"	"1"
"Potri.009G071200"	1	0	0	0	"0"	"1"
"Potri.009G071300"	1	0	0	0	"0"	"1"
"Potri.009G071400"	1	1	0	0	"0"	"1"
"Potri.009G071500"	1	1	0	0	"0"	"1"
"Potri.009G071600"	1	1	1	0	"0"	"0"
"Potri.009G071700"	1	1	0	0	"0"	"0"
"Potri.009G071800"	1	0	0	0	"0"	"0"
"Potri.009G071900"	1	0	0	0	"0"	"0"
"Potri.009G072000"	1	0	0	0	"0"	"0"
"Potri.009G072100"	0	0	0	0	"0"	"0"
"Potri.009G072200"	0	0	0	0	"0"	"0"
"Potri.009G072300"	1	0	0	0	"0"	"0"
"Potri.009G072400"	0	0	0	0	"0"	"0"
"Potri.009G072500"	0	0	0	0	"0"	"0"
"Potri.009G072600"	0	0	0	0	"0"	"0"
"Potri.009G072700"	0	0	0	0	"0"	"0"
"Potri.009G072800"	0	0	0	0	"0"	"0"
"Potri.009G072900"	0	0	0	0	"0"	"0"
"Potri.009G073000"	0	0	0	0	"0"	"0"
"Potri.009G073100"	0	0	0	0	"0"	"0"
"Potri.009G073200"	1	0	0	0	"0"	"0"
"Potri.009G073300"	1	0	0	0	"0"	"0"
"Potri.009G073400"	1	0	1	1	"0"	"1"
"Potri.009G073500"	0	0	1	0	"0"	"0"
"Potri.009G073600"	0	0	0	0	"0"	"0"
"Potri.009G073700"	0	0	0	0	"0"	"0"
"Potri.009G073800"	1	0	0	0	"0"	"0"
"Potri.009G073900"	0	0	0	0	"0"	"0"
"Potri.009G074000"	0	0	1	1	"0"	"0"
"Potri.009G074100"	1	0	1	0	"0"	"0"
"Potri.009G074200"	0	0	0	0	"0"	"1"
"Potri.009G074300"	0	0	0	0	"0"	"0"
"Potri.009G074400"	1	0	0	0	"0"	"0"
"Potri.009G074500"	0	0	0	0	"0"	"0"
"Potri.009G074600"	0	0	0	0	"0"	"0"
"Potri.009G074700"	0	0	0	0	"0"	"0"
"Potri.009G074800"	1	0	0	0	"0"	"0"
"Potri.009G074900"	0	0	0	0	"0"	"0"
"Potri.009G075000"	0	0	0	0	"0"	"0"
"Potri.009G075100"	0	0	0	0	"0"	"0"
"Potri.009G075200"	1	0	0	0	"0"	"0"
"Potri.009G075300"	0	0	0	0	"0"	"0"
"Potri.009G075400"	1	0	0	0	"0"	"0"
"Potri.009G075500"	0	0	0	0	"0"	"0"
"Potri.009G075600"	0	0	1	1	"0"	"0"
"Potri.009G075700"	1	0	0	0	"0"	"0"
"Potri.009G075800"	1	0	0	0	"0"	"0"
"Potri.009G075900"	0	0	1	1	"0"	"0"
"Potri.009G076000"	1	0	0	0	"0"	"0"
"Potri.009G076100"	0	0	0	0	"0"	"0"
"Potri.009G076200"	1	0	0	0	"0"	"0"
"Potri.009G076300"	1	0	1	1	"0"	"0"
"Potri.009G076400"	1	0	1	1	"0"	"0"
"Potri.009G076500"	0	0	1	0	"0"	"0"
"Potri.009G076600"	1	0	0	0	"0"	"0"
"Potri.009G076700"	0	0	0	0	"0"	"0"
"Potri.009G076800"	0	0	0	0	"0"	"0"
"Potri.009G076900"	0	0	0	0	"0"	"0"
"Potri.009G077000"	0	0	0	0	"0"	"0"
"Potri.009G077100"	0	0	0	0	"0"	"0"
"Potri.009G077200"	0	0	0	0	"0"	"0"
"Potri.009G077300"	0	0	0	0	"0"	"1"
"Potri.009G077400"	0	0	0	0	"0"	"1"
"Potri.009G077500"	1	0	0	0	"0"	"0"
"Potri.009G077600"	1	0	0	0	"0"	"0"
"Potri.009G077700"	1	0	0	0	"0"	"0"
"Potri.009G077800"	1	0	0	0	"0"	"0"
"Potri.009G077900"	1	0	0	0	"0"	"0"
"Potri.009G078000"	0	0	0	0	"0"	"0"
"Potri.009G078100"	0	0	0	0	"0"	"0"
"Potri.009G078200"	0	0	0	0	"0"	"0"
"Potri.009G078300"	0	0	0	0	"0"	"0"
"Potri.009G078400"	1	0	0	0	"0"	"0"
"Potri.009G078500"	1	0	0	0	"0"	"0"
